id,Churn,churn
603090,0,0.7
603091,0,0.2
603092,0,0.6
603093,0,0.8
603094,0,0.0
603095,0,0.7
603096,0,0.1
603097,0,0.1
603098,0,0.8
603099,0,0.5
603100,0,0.0
603101,0,0.5
603102,0,0.2
603103,0,0.0
603104,0,0.3
603105,0,0.0
603106,0,0.3
603107,0,0.0
603108,0,0.5
603109,0,0.2
603110,0,0.0
603111,0,0.0
603112,0,0.0
603113,0,0.1
603114,0,0.0
603115,0,0.2
603116,0,0.3
603117,0,0.0
603118,0,0.3
603119,0,0.0
603120,0,0.8
603121,0,0.4
603122,0,0.0
603123,0,0.5
603124,0,0.4
603125,0,0.4
603126,0,0.1
603127,0,0.0
603128,0,0.1
603129,0,0.3
603130,0,0.6
603131,0,0.0
603132,0,0.0
603133,0,0.0
603134,0,0.0
603135,0,0.0
603136,0,0.0
603137,0,0.0
603138,0,0.8
603139,0,0.0
603140,0,0.0
603141,0,0.5
603142,0,0.4
603143,0,0.1
603144,0,0.2
603145,0,0.8
603146,0,0.1
603147,0,0.0
603148,0,0.6
603149,0,0.7
603150,0,0.1
603151,0,0.0
603152,0,0.0
603153,0,0.6
603154,0,0.2
603155,0,0.1
603156,0,0.0
603157,0,0.8
603158,0,0.0
603159,0,0.6
603160,0,0.4
603161,0,0.2
603162,0,0.8
603163,0,0.1
603164,0,0.0
603165,0,0.0
603166,0,0.0
603167,0,0.0
603168,0,0.6
603169,0,0.0
603170,0,0.0
603171,0,0.0
603172,0,0.0
603173,0,0.8
603174,0,0.1
603175,0,0.2
603176,0,0.0
603177,0,0.0
603178,0,0.0
603179,0,0.1
603180,0,0.0
603181,0,0.1
603182,0,0.2
603183,0,0.1
603184,0,0.7
603185,0,0.0
603186,0,0.0
603187,0,0.3
603188,0,0.6
603189,0,0.0
603190,0,0.8
603191,0,0.5
603192,0,0.0
603193,0,0.3
603194,0,0.0
603195,0,0.3
603196,0,0.0
603197,0,0.0
603198,0,0.1
603199,0,0.0
603200,0,0.9
603201,0,0.6
603202,0,0.4
603203,0,0.2
603204,0,0.0
603205,0,0.0
603206,0,0.3
603207,0,0.0
603208,0,0.9
603209,0,0.2
603210,0,0.6
603211,0,0.0
603212,0,0.0
603213,0,0.3
603214,0,0.1
603215,0,0.0
603216,0,0.1
603217,0,0.0
603218,0,0.0
603219,0,0.3
603220,0,0.0
603221,0,0.0
603222,0,0.1
603223,0,0.2
603224,0,0.2
603225,0,0.3
603226,0,0.9
603227,0,0.7
603228,0,0.1
603229,0,0.0
603230,0,0.0
603231,0,0.0
603232,0,0.2
603233,0,0.7
603234,0,0.5
603235,0,0.3
603236,0,0.0
603237,0,0.3
603238,0,0.0
603239,0,0.6
603240,0,0.0
603241,0,0.9
603242,0,0.1
603243,0,0.0
603244,0,0.8
603245,0,0.8
603246,0,0.0
603247,0,0.1
603248,0,0.0
603249,0,0.3
603250,0,0.0
603251,0,0.1
603252,0,0.1
603253,0,0.5
603254,0,0.0
603255,0,0.0
603256,0,0.0
603257,0,0.6
603258,0,0.0
603259,0,0.0
603260,0,0.0
603261,0,0.0
603262,0,1.0
603263,0,0.5
603264,0,0.5
603265,0,0.0
603266,0,0.0
603267,0,0.6
603268,0,0.0
603269,0,0.4
603270,0,0.0
603271,0,0.0
603272,0,0.3
603273,0,0.0
603274,0,0.2
603275,0,0.1
603276,0,0.1
603277,0,0.4
603278,0,0.8
603279,0,0.6
603280,0,0.0
603281,0,0.0
603282,0,0.0
603283,0,0.0
603284,0,0.0
603285,0,0.0
603286,0,0.0
603287,0,0.5
603288,0,0.0
603289,0,0.0
603290,0,0.1
603291,0,0.3
603292,0,1.0
603293,0,0.8
603294,0,0.0
603295,0,0.0
603296,0,0.0
603297,0,0.1
603298,0,0.0
603299,0,0.3
603300,0,0.0
603301,0,0.1
603302,0,0.0
603303,0,0.2
603304,0,0.6
603305,0,0.6
603306,0,0.0
603307,0,0.0
603308,0,0.4
603309,0,0.0
603310,0,0.1
603311,0,0.0
603312,0,0.0
603313,0,0.0
603314,0,0.0
603315,0,0.0
603316,0,0.7
603317,0,0.3
603318,0,0.6
603319,0,0.0
603320,0,0.5
603321,0,0.0
603322,0,0.5
603323,0,0.6
603324,0,0.0
603325,0,0.0
603326,0,0.5
603327,0,0.5
603328,0,0.1
603329,0,0.0
603330,0,0.0
603331,0,0.0
603332,0,0.3
603333,0,0.4
603334,0,0.5
603335,0,0.7
603336,0,0.3
603337,0,0.1
603338,0,0.0
603339,0,0.0
603340,0,0.1
603341,0,0.0
603342,0,0.3
603343,0,0.0
603344,0,0.0
603345,0,0.0
603346,0,0.3
603347,0,0.0
603348,0,0.7
603349,0,0.0
603350,0,0.0
603351,0,0.3
603352,0,0.7
603353,0,0.2
603354,0,0.0
603355,0,0.8
603356,0,0.0
603357,0,0.6
603358,0,0.0
603359,0,0.0
603360,0,0.3
603361,0,0.1
603362,0,0.4
603363,0,0.0
603364,0,0.0
603365,0,0.0
603366,0,0.1
603367,0,0.0
603368,0,0.3
603369,0,0.0
603370,0,0.0
603371,0,0.0
603372,0,0.0
603373,0,0.1
603374,0,0.0
603375,0,0.5
603376,0,0.9
603377,0,0.9
603378,0,0.9
603379,0,0.0
603380,0,0.4
603381,0,0.8
603382,0,0.5
603383,0,0.2
603384,0,0.0
603385,0,0.6
603386,0,0.0
603387,0,0.0
603388,0,0.0
603389,0,0.0
603390,0,0.8
603391,0,0.0
603392,0,0.0
603393,0,0.4
603394,0,0.0
603395,0,0.0
603396,0,0.0
603397,0,0.2
603398,0,0.2
603399,0,0.6
603400,0,0.0
603401,0,0.0
603402,0,0.6
603403,0,0.0
603404,0,0.0
603405,0,0.4
603406,0,0.8
603407,0,0.0
603408,0,0.3
603409,0,0.0
603410,0,0.8
603411,0,0.0
603412,0,0.3
603413,0,0.0
603414,0,0.2
603415,0,0.3
603416,0,0.0
603417,0,0.1
603418,0,0.3
603419,0,0.0
603420,0,0.1
603421,0,0.0
603422,0,1.0
603423,0,0.0
603424,0,0.0
603425,0,0.0
603426,0,0.0
603427,0,0.7
603428,0,0.1
603429,0,0.3
603430,0,0.3
603431,0,0.7
603432,0,0.2
603433,0,0.9
603434,0,0.0
603435,0,0.6
603436,0,0.5
603437,0,0.0
603438,0,0.3
603439,0,0.8
603440,0,0.2
603441,0,0.8
603442,0,0.0
603443,0,0.0
603444,0,0.0
603445,0,0.1
603446,0,0.0
603447,0,0.2
603448,0,0.2
603449,0,0.3
603450,0,0.0
603451,0,0.2
603452,0,0.0
603453,0,0.9
603454,0,0.2
603455,0,0.4
603456,0,0.6
603457,0,0.9
603458,0,0.0
603459,0,0.0
603460,0,0.0
603461,0,0.0
603462,0,0.7
603463,0,0.0
603464,0,0.6
603465,0,0.0
603466,0,0.7
603467,0,0.6
603468,0,0.7
603469,0,0.0
603470,0,0.1
603471,0,0.9
603472,0,0.0
603473,0,0.2
603474,0,1.0
603475,0,0.0
603476,0,0.2
603477,0,0.0
603478,0,0.6
603479,0,0.0
603480,0,0.0
603481,0,0.1
603482,0,0.0
603483,0,0.2
603484,0,0.2
603485,0,0.0
603486,0,1.0
603487,0,0.0
603488,0,0.0
603489,0,0.8
603490,0,0.3
603491,0,0.0
603492,0,0.3
603493,0,0.3
603494,0,0.0
603495,0,0.9
603496,0,0.4
603497,0,0.0
603498,0,0.7
603499,0,0.0
603500,0,0.0
603501,0,0.3
603502,0,0.1
603503,0,0.3
603504,0,0.2
603505,0,0.0
603506,0,0.0
603507,0,0.4
603508,0,0.6
603509,0,0.0
603510,0,0.1
603511,0,0.0
603512,0,0.0
603513,0,0.0
603514,0,0.0
603515,0,0.4
603516,0,0.0
603517,0,0.0
603518,0,0.0
603519,0,0.1
603520,0,0.6
603521,0,0.2
603522,0,0.0
603523,0,0.0
603524,0,0.3
603525,0,0.0
603526,0,0.1
603527,0,0.2
603528,0,0.1
603529,0,0.0
603530,0,0.0
603531,0,0.0
603532,0,0.0
603533,0,0.1
603534,0,0.0
603535,0,0.3
603536,0,0.1
603537,0,0.0
603538,0,0.1
603539,0,0.1
603540,0,0.1
603541,0,0.0
603542,0,0.2
603543,0,0.1
603544,0,0.0
603545,0,0.1
603546,0,0.5
603547,0,0.0
603548,0,0.0
603549,0,0.0
603550,0,0.0
603551,0,0.0
603552,0,0.0
603553,0,0.0
603554,0,0.0
603555,0,0.7
603556,0,0.2
603557,0,0.0
603558,0,0.1
603559,0,0.6
603560,0,0.1
603561,0,0.0
603562,0,0.0
603563,0,0.0
603564,0,0.4
603565,0,0.0
603566,0,0.8
603567,0,0.0
603568,0,0.0
603569,0,0.2
603570,0,0.1
603571,0,0.1
603572,0,0.3
603573,0,0.8
603574,0,0.2
603575,0,0.5
603576,0,0.4
603577,0,0.4
603578,0,0.2
603579,0,0.8
603580,0,0.9
603581,0,0.5
603582,0,0.3
603583,0,0.0
603584,0,0.1
603585,0,0.9
603586,0,0.6
603587,0,0.0
603588,0,0.2
603589,0,0.3
603590,0,0.0
603591,0,0.2
603592,0,0.1
603593,0,0.9
603594,0,0.0
603595,0,0.4
603596,0,0.4
603597,0,0.0
603598,0,0.0
603599,0,0.0
603600,0,0.0
603601,0,0.0
603602,0,0.8
603603,0,0.0
603604,0,0.1
603605,0,0.6
603606,0,0.0
603607,0,0.2
603608,0,0.2
603609,0,0.0
603610,0,0.3
603611,0,0.4
603612,0,1.0
603613,0,0.2
603614,0,0.5
603615,0,0.0
603616,0,0.0
603617,0,0.7
603618,0,0.0
603619,0,0.4
603620,0,0.3
603621,0,0.0
603622,0,0.0
603623,0,0.2
603624,0,0.8
603625,0,0.5
603626,0,0.0
603627,0,0.2
603628,0,0.3
603629,0,0.0
603630,0,0.6
603631,0,0.3
603632,0,0.0
603633,0,0.8
603634,0,0.0
603635,0,0.6
603636,0,0.1
603637,0,0.1
603638,0,0.2
603639,0,0.6
603640,0,0.6
603641,0,0.9
603642,0,0.4
603643,0,0.4
603644,0,0.0
603645,0,0.3
603646,0,0.4
603647,0,0.1
603648,0,0.1
603649,0,0.0
603650,0,0.0
603651,0,0.2
603652,0,0.2
603653,0,0.8
603654,0,0.9
603655,0,0.1
603656,0,0.4
603657,0,0.0
603658,0,0.6
603659,0,0.0
603660,0,0.0
603661,0,0.0
603662,0,0.6
603663,0,0.1
603664,0,0.0
603665,0,0.0
603666,0,0.5
603667,0,0.0
603668,0,0.4
603669,0,0.0
603670,0,0.0
603671,0,0.0
603672,0,0.2
603673,0,0.0
603674,0,0.0
603675,0,0.9
603676,0,0.6
603677,0,0.8
603678,0,0.4
603679,0,0.0
603680,0,0.1
603681,0,0.0
603682,0,0.0
603683,0,0.3
603684,0,0.7
603685,0,0.2
603686,0,0.3
603687,0,0.0
603688,0,0.0
603689,0,0.0
603690,0,0.9
603691,0,0.0
603692,0,0.3
603693,0,0.0
603694,0,0.1
603695,0,1.0
603696,0,0.0
603697,0,0.1
603698,0,0.8
603699,0,0.0
603700,0,0.1
603701,0,0.0
603702,0,0.0
603703,0,0.0
603704,0,1.0
603705,0,0.0
603706,0,0.0
603707,0,0.0
603708,0,0.0
603709,0,0.0
603710,0,0.4
603711,0,0.0
603712,0,0.0
603713,0,0.0
603714,0,0.0
603715,0,0.8
603716,0,1.0
603717,0,0.9
603718,0,0.0
603719,0,0.5
603720,0,0.0
603721,0,0.0
603722,0,0.0
603723,0,0.0
603724,0,0.0
603725,0,0.8
603726,0,0.4
603727,0,0.1
603728,0,0.0
603729,0,0.2
603730,0,0.6
603731,0,0.0
603732,0,0.0
603733,0,0.2
603734,0,0.0
603735,0,0.5
603736,0,0.0
603737,0,0.8
603738,0,0.6
603739,0,0.0
603740,0,0.0
603741,0,0.9
603742,0,0.1
603743,0,0.0
603744,0,0.1
603745,0,0.7
603746,0,0.0
603747,0,0.7
603748,0,0.2
603749,0,0.9
603750,0,1.0
603751,0,0.6
603752,0,0.4
603753,0,0.8
603754,0,0.9
603755,0,0.3
603756,0,0.0
603757,0,0.0
603758,0,0.0
603759,0,0.0
603760,0,0.1
603761,0,0.0
603762,0,0.0
603763,0,0.0
603764,0,0.7
603765,0,0.0
603766,0,0.0
603767,0,0.5
603768,0,0.8
603769,0,0.0
603770,0,0.1
603771,0,0.1
603772,0,0.0
603773,0,0.0
603774,0,0.1
603775,0,0.4
603776,0,0.9
603777,0,0.1
603778,0,0.0
603779,0,0.0
603780,0,0.7
603781,0,0.2
603782,0,0.0
603783,0,0.4
603784,0,0.2
603785,0,0.0
603786,0,0.0
603787,0,0.8
603788,0,0.2
603789,0,1.0
603790,0,0.1
603791,0,0.1
603792,0,0.5
603793,0,0.2
603794,0,0.0
603795,0,0.1
603796,0,0.8
603797,0,0.0
603798,0,0.0
603799,0,0.0
603800,0,0.0
603801,0,0.8
603802,0,0.0
603803,0,0.1
603804,0,0.0
603805,0,0.0
603806,0,0.3
603807,0,0.8
603808,0,0.1
603809,0,0.0
603810,0,0.1
603811,0,0.3
603812,0,0.0
603813,0,0.0
603814,0,0.0
603815,0,0.0
603816,0,0.0
603817,0,0.0
603818,0,0.9
603819,0,0.1
603820,0,0.7
603821,0,0.1
603822,0,0.0
603823,0,0.5
603824,0,0.4
603825,0,0.0
603826,0,0.0
603827,0,0.0
603828,0,0.0
603829,0,0.0
603830,0,0.2
603831,0,0.2
603832,0,0.0
603833,0,0.1
603834,0,0.0
603835,0,0.4
603836,0,0.0
603837,0,0.1
603838,0,0.0
603839,0,0.6
603840,0,0.0
603841,0,0.0
603842,0,0.1
603843,0,0.0
603844,0,0.0
603845,0,0.5
603846,0,0.5
603847,0,0.0
603848,0,0.3
603849,0,1.0
603850,0,1.0
603851,0,0.0
603852,0,0.1
603853,0,0.5
603854,0,1.0
603855,0,0.3
603856,0,0.1
603857,0,0.0
603858,0,0.0
603859,0,0.3
603860,0,0.1
603861,0,0.8
603862,0,0.3
603863,0,0.0
603864,0,0.0
603865,0,0.0
603866,0,0.4
603867,0,0.0
603868,0,0.3
603869,0,0.5
603870,0,0.3
603871,0,0.0
603872,0,0.0
603873,0,0.1
603874,0,0.3
603875,0,1.0
603876,0,0.0
603877,0,0.0
603878,0,0.0
603879,0,0.0
603880,0,0.0
603881,0,0.1
603882,0,0.3
603883,0,0.9
603884,0,0.0
603885,0,0.2
603886,0,0.2
603887,0,0.0
603888,0,0.1
603889,0,0.8
603890,0,0.3
603891,0,0.0
603892,0,0.1
603893,0,0.0
603894,0,0.9
603895,0,0.9
603896,0,0.0
603897,0,0.7
603898,0,0.0
603899,0,0.0
603900,0,0.0
603901,0,0.0
603902,0,0.1
603903,0,0.1
603904,0,0.0
603905,0,0.0
603906,0,0.3
603907,0,0.0
603908,0,0.0
603909,0,0.1
603910,0,0.2
603911,0,0.9
603912,0,0.0
603913,0,0.1
603914,0,0.0
603915,0,0.0
603916,0,0.2
603917,0,0.7
603918,0,0.5
603919,0,0.0
603920,0,0.0
603921,0,0.0
603922,0,0.0
603923,0,0.4
603924,0,0.0
603925,0,0.0
603926,0,0.1
603927,0,0.7
603928,0,0.0
603929,0,0.2
603930,0,0.1
603931,0,0.0
603932,0,0.0
603933,0,0.0
603934,0,0.0
603935,0,0.9
603936,0,0.6
603937,0,0.4
603938,0,0.0
603939,0,0.7
603940,0,0.1
603941,0,0.5
603942,0,0.0
603943,0,0.0
603944,0,0.0
603945,0,0.2
603946,0,0.3
603947,0,0.5
603948,0,0.0
603949,0,0.4
603950,0,0.0
603951,0,0.3
603952,0,0.9
603953,0,0.0
603954,0,0.2
603955,0,0.4
603956,0,0.0
603957,0,0.7
603958,0,0.7
603959,0,0.3
603960,0,0.0
603961,0,0.0
603962,0,0.0
603963,0,0.0
603964,0,0.7
603965,0,0.0
603966,0,0.1
603967,0,0.0
603968,0,0.0
603969,0,0.5
603970,0,0.3
603971,0,0.7
603972,0,0.0
603973,0,0.0
603974,0,0.0
603975,0,0.0
603976,0,0.0
603977,0,0.1
603978,0,0.0
603979,0,0.0
603980,0,0.0
603981,0,0.0
603982,0,0.7
603983,0,0.6
603984,0,0.0
603985,0,0.6
603986,0,0.8
603987,0,0.1
603988,0,0.3
603989,0,0.4
603990,0,0.9
603991,0,0.0
603992,0,0.0
603993,0,0.9
603994,0,0.3
603995,0,0.7
603996,0,0.0
603997,0,0.0
603998,0,0.0
603999,0,0.0
604000,0,0.1
604001,0,0.3
604002,0,0.6
604003,0,0.2
604004,0,0.7
604005,0,0.0
604006,0,0.7
604007,0,0.5
604008,0,0.0
604009,0,0.5
604010,0,0.0
604011,0,0.0
604012,0,0.0
604013,0,0.0
604014,0,0.0
604015,0,0.4
604016,0,0.0
604017,0,0.4
604018,0,0.1
604019,0,0.9
604020,0,0.0
604021,0,0.0
604022,0,0.0
604023,0,0.3
604024,0,0.3
604025,0,0.1
604026,0,0.2
604027,0,0.8
604028,0,0.8
604029,0,0.0
604030,0,0.2
604031,0,0.0
604032,0,0.5
604033,0,0.8
604034,0,0.3
604035,0,0.0
604036,0,0.0
604037,0,0.6
604038,0,0.0
604039,0,0.0
604040,0,0.0
604041,0,0.0
604042,0,0.0
604043,0,0.3
604044,0,0.0
604045,0,0.6
604046,0,0.0
604047,0,0.7
604048,0,0.0
604049,0,0.1
604050,0,0.8
604051,0,0.6
604052,0,0.2
604053,0,0.6
604054,0,0.1
604055,0,0.8
604056,0,0.1
604057,0,0.0
604058,0,0.1
604059,0,0.6
604060,0,0.5
604061,0,0.6
604062,0,0.0
604063,0,0.7
604064,0,0.0
604065,0,0.4
604066,0,1.0
604067,0,0.3
604068,0,0.0
604069,0,0.0
604070,0,0.2
604071,0,0.8
604072,0,0.0
604073,0,0.0
604074,0,0.9
604075,0,0.3
604076,0,0.0
604077,0,0.0
604078,0,0.0
604079,0,0.6
604080,0,0.6
604081,0,0.7
604082,0,0.0
604083,0,0.5
604084,0,0.0
604085,0,0.4
604086,0,0.0
604087,0,0.0
604088,0,0.1
604089,0,0.0
604090,0,0.0
604091,0,0.1
604092,0,0.2
604093,0,0.0
604094,0,0.0
604095,0,0.5
604096,0,0.0
604097,0,0.7
604098,0,0.0
604099,0,0.6
604100,0,0.1
604101,0,0.3
604102,0,0.8
604103,0,0.0
604104,0,0.0
604105,0,0.4
604106,0,0.0
604107,0,0.4
604108,0,0.2
604109,0,0.6
604110,0,0.3
604111,0,0.8
604112,0,0.2
604113,0,0.0
604114,0,0.8
604115,0,0.4
604116,0,0.1
604117,0,0.0
604118,0,0.0
604119,0,0.0
604120,0,0.0
604121,0,0.6
604122,0,0.0
604123,0,0.1
604124,0,0.0
604125,0,0.0
604126,0,0.0
604127,0,0.3
604128,0,0.6
604129,0,0.0
604130,0,0.2
604131,0,0.3
604132,0,0.0
604133,0,0.2
604134,0,0.2
604135,0,0.0
604136,0,0.6
604137,0,0.6
604138,0,0.0
604139,0,0.4
604140,0,0.6
604141,0,0.0
604142,0,0.0
604143,0,0.0
604144,0,0.0
604145,0,0.0
604146,0,0.2
604147,0,0.0
604148,0,0.4
604149,0,0.3
604150,0,0.2
604151,0,0.0
604152,0,0.1
604153,0,0.8
604154,0,0.3
604155,0,0.8
604156,0,0.0
604157,0,0.4
604158,0,0.2
604159,0,0.0
604160,0,0.0
604161,0,0.0
604162,0,0.7
604163,0,0.0
604164,0,0.1
604165,0,0.0
604166,0,0.5
604167,0,0.4
604168,0,0.0
604169,0,0.0
604170,0,0.2
604171,0,0.2
604172,0,0.3
604173,0,0.7
604174,0,0.1
604175,0,0.6
604176,0,0.0
604177,0,0.8
604178,0,0.1
604179,0,0.6
604180,0,0.2
604181,0,0.0
604182,0,0.1
604183,0,0.0
604184,0,0.1
604185,0,0.0
604186,0,0.3
604187,0,0.1
604188,0,0.2
604189,0,0.7
604190,0,0.0
604191,0,0.1
604192,0,0.0
604193,0,0.2
604194,0,0.5
604195,0,0.1
604196,0,0.3
604197,0,0.0
604198,0,0.0
604199,0,1.0
604200,0,0.4
604201,0,0.0
604202,0,0.6
604203,0,0.0
604204,0,0.0
604205,0,0.1
604206,0,0.0
604207,0,0.0
604208,0,0.2
604209,0,0.0
604210,0,0.0
604211,0,0.2
604212,0,0.0
604213,0,0.3
604214,0,0.7
604215,0,0.0
604216,0,0.1
604217,0,0.7
604218,0,0.3
604219,0,0.0
604220,0,0.7
604221,0,0.7
604222,0,0.1
604223,0,0.6
604224,0,0.6
604225,0,1.0
604226,0,0.1
604227,0,0.3
604228,0,0.0
604229,0,0.7
604230,0,0.0
604231,0,0.5
604232,0,0.0
604233,0,0.0
604234,0,0.0
604235,0,0.0
604236,0,0.0
604237,0,0.0
604238,0,0.0
604239,0,0.7
604240,0,0.0
604241,0,0.0
604242,0,0.8
604243,0,0.7
604244,0,0.0
604245,0,0.4
604246,0,0.1
604247,0,0.2
604248,0,0.0
604249,0,0.0
604250,0,0.2
604251,0,0.0
604252,0,0.0
604253,0,0.3
604254,0,0.0
604255,0,0.0
604256,0,0.1
604257,0,0.0
604258,0,0.0
604259,0,0.0
604260,0,0.1
604261,0,0.8
604262,0,0.0
604263,0,0.8
604264,0,0.7
604265,0,0.0
604266,0,0.3
604267,0,0.1
604268,0,0.0
604269,0,0.0
604270,0,0.3
604271,0,0.3
604272,0,0.4
604273,0,0.0
604274,0,0.0
604275,0,0.3
604276,0,0.1
604277,0,0.0
604278,0,0.3
604279,0,0.2
604280,0,0.0
604281,0,0.6
604282,0,0.0
604283,0,0.4
604284,0,0.1
604285,0,0.0
604286,0,0.8
604287,0,0.0
604288,0,1.0
604289,0,0.0
604290,0,0.0
604291,0,0.6
604292,0,0.6
604293,0,0.0
604294,0,0.9
604295,0,0.3
604296,0,0.0
604297,0,0.5
604298,0,0.5
604299,0,0.1
604300,0,0.9
604301,0,0.7
604302,0,0.0
604303,0,0.1
604304,0,0.1
604305,0,0.4
604306,0,0.7
604307,0,0.0
604308,0,0.0
604309,0,0.0
604310,0,0.0
604311,0,0.0
604312,0,0.9
604313,0,0.2
604314,0,0.0
604315,0,0.1
604316,0,0.0
604317,0,0.0
604318,0,0.4
604319,0,1.0
604320,0,0.7
604321,0,0.9
604322,0,0.2
604323,0,0.3
604324,0,0.3
604325,0,0.0
604326,0,0.3
604327,0,0.0
604328,0,0.0
604329,0,0.0
604330,0,0.2
604331,0,0.4
604332,0,0.0
604333,0,0.1
604334,0,0.0
604335,0,0.0
604336,0,0.0
604337,0,0.2
604338,0,0.0
604339,0,0.0
604340,0,0.4
604341,0,0.0
604342,0,0.1
604343,0,0.0
604344,0,0.0
604345,0,0.8
604346,0,0.0
604347,0,1.0
604348,0,0.2
604349,0,0.3
604350,0,0.9
604351,0,0.4
604352,0,0.9
604353,0,0.5
604354,0,0.0
604355,0,0.3
604356,0,0.5
604357,0,0.6
604358,0,0.0
604359,0,0.6
604360,0,0.0
604361,0,0.4
604362,0,0.8
604363,0,0.0
604364,0,0.0
604365,0,0.4
604366,0,0.6
604367,0,0.1
604368,0,0.0
604369,0,0.0
604370,0,0.1
604371,0,0.0
604372,0,0.3
604373,0,0.5
604374,0,0.1
604375,0,0.1
604376,0,0.0
604377,0,0.0
604378,0,0.4
604379,0,0.5
604380,0,0.0
604381,0,0.0
604382,0,0.4
604383,0,0.0
604384,0,0.0
604385,0,0.2
604386,0,0.1
604387,0,0.0
604388,0,0.7
604389,0,0.9
604390,0,0.0
604391,0,0.1
604392,0,0.4
604393,0,0.0
604394,0,0.0
604395,0,0.0
604396,0,0.4
604397,0,0.4
604398,0,0.4
604399,0,0.0
604400,0,0.3
604401,0,0.2
604402,0,0.0
604403,0,0.2
604404,0,0.1
604405,0,0.0
604406,0,0.5
604407,0,0.0
604408,0,0.0
604409,0,0.1
604410,0,0.0
604411,0,0.0
604412,0,0.8
604413,0,0.1
604414,0,0.0
604415,0,0.6
604416,0,0.0
604417,0,0.1
604418,0,0.1
604419,0,0.2
604420,0,0.0
604421,0,0.5
604422,0,0.5
604423,0,0.3
604424,0,0.6
604425,0,0.7
604426,0,0.7
604427,0,0.0
604428,0,0.4
604429,0,0.0
604430,0,0.0
604431,0,0.0
604432,0,0.0
604433,0,0.0
604434,0,0.0
604435,0,0.3
604436,0,0.0
604437,0,0.4
604438,0,0.0
604439,0,0.1
604440,0,0.0
604441,0,0.0
604442,0,0.0
604443,0,0.0
604444,0,0.9
604445,0,0.0
604446,0,0.0
604447,0,0.3
604448,0,0.0
604449,0,0.1
604450,0,0.4
604451,0,0.6
604452,0,0.0
604453,0,0.0
604454,0,0.5
604455,0,0.3
604456,0,0.1
604457,0,0.2
604458,0,0.1
604459,0,0.0
604460,0,0.0
604461,0,0.0
604462,0,0.0
604463,0,0.1
604464,0,0.2
604465,0,0.2
604466,0,0.0
604467,0,0.0
604468,0,0.6
604469,0,0.2
604470,0,0.0
604471,0,0.0
604472,0,0.0
604473,0,0.5
604474,0,0.0
604475,0,0.1
604476,0,0.0
604477,0,0.1
604478,0,0.0
604479,0,0.7
604480,0,0.0
604481,0,0.3
604482,0,0.1
604483,0,0.0
604484,0,0.2
604485,0,0.0
604486,0,0.5
604487,0,0.2
604488,0,0.4
604489,0,0.3
604490,0,0.0
604491,0,0.2
604492,0,0.3
604493,0,0.8
604494,0,0.0
604495,0,0.0
604496,0,0.0
604497,0,0.8
604498,0,0.0
604499,0,0.0
604500,0,0.5
604501,0,0.7
604502,0,0.5
604503,0,0.5
604504,0,0.0
604505,0,0.8
604506,0,0.0
604507,0,0.7
604508,0,0.0
604509,0,0.2
604510,0,0.4
604511,0,0.3
604512,0,0.0
604513,0,0.8
604514,0,0.0
604515,0,0.1
604516,0,0.0
604517,0,0.8
604518,0,0.0
604519,0,0.0
604520,0,0.0
604521,0,0.4
604522,0,0.5
604523,0,0.6
604524,0,0.1
604525,0,0.0
604526,0,0.3
604527,0,0.0
604528,0,0.0
604529,0,0.0
604530,0,0.1
604531,0,0.1
604532,0,0.3
604533,0,0.0
604534,0,0.4
604535,0,0.5
604536,0,0.1
604537,0,0.5
604538,0,0.3
604539,0,0.0
604540,0,0.0
604541,0,0.2
604542,0,0.0
604543,0,0.0
604544,0,0.0
604545,0,0.0
604546,0,0.0
604547,0,0.2
604548,0,0.4
604549,0,0.0
604550,0,0.3
604551,0,0.0
604552,0,0.0
604553,0,0.0
604554,0,0.0
604555,0,0.0
604556,0,0.5
604557,0,0.5
604558,0,0.4
604559,0,0.0
604560,0,0.0
604561,0,0.3
604562,0,0.0
604563,0,0.0
604564,0,0.0
604565,0,0.7
604566,0,0.0
604567,0,0.3
604568,0,0.2
604569,0,0.1
604570,0,0.0
604571,0,0.0
604572,0,0.0
604573,0,0.0
604574,0,0.2
604575,0,0.0
604576,0,0.0
604577,0,0.0
604578,0,0.0
604579,0,0.0
604580,0,0.1
604581,0,0.0
604582,0,0.9
604583,0,0.7
604584,0,0.0
604585,0,0.7
604586,0,0.7
604587,0,0.1
604588,0,0.1
604589,0,0.0
604590,0,0.1
604591,0,0.0
604592,0,0.0
604593,0,0.0
604594,0,0.7
604595,0,0.0
604596,0,0.0
604597,0,0.0
604598,0,0.0
604599,0,0.1
604600,0,0.1
604601,0,0.7
604602,0,0.0
604603,0,0.8
604604,0,0.0
604605,0,0.6
604606,0,0.0
604607,0,0.7
604608,0,0.0
604609,0,0.0
604610,0,0.0
604611,0,0.4
604612,0,0.0
604613,0,0.5
604614,0,0.8
604615,0,0.0
604616,0,0.1
604617,0,0.8
604618,0,0.0
604619,0,0.0
604620,0,0.0
604621,0,0.0
604622,0,0.0
604623,0,0.5
604624,0,0.0
604625,0,0.4
604626,0,0.0
604627,0,0.1
604628,0,0.1
604629,0,0.5
604630,0,0.4
604631,0,0.8
604632,0,0.0
604633,0,0.0
604634,0,1.0
604635,0,0.0
604636,0,0.0
604637,0,0.0
604638,0,0.0
604639,0,0.6
604640,0,0.9
604641,0,0.3
604642,0,0.5
604643,0,0.4
